  Vibrational level      0
  Energy           4663.03 cm-1
 --------------------------------
     0     0     0     0.98798
     0     0     1     0.00000
     0     0     2     0.00367
     0     0     3    -0.00000
     0     0     4    -0.00018
     0     0     5     0.00000
     0     0     6    -0.00008
     0     0     7     0.00000
     0     0     8     0.00000
     0     0     9    -0.00000
     0     0    10     0.00000
     0     0    11    -0.00000
     0     0    12     0.00000
     0     0    13     0.00000
     0     0    14    -0.00000
     0     1     0     0.14544
     0     1     1     0.00000
     0     1     2     0.03554
     0     1     3     0.00000
     0     1     4    -0.00053
     0     1     5     0.00000
     0     1     6    -0.00006
     0     1     7     0.00000
     0     1     8    -0.00001
     0     1     9    -0.00000
     0     1    10     0.00000
     0     1    11     0.00000
     0     1    12     0.00000
     0     1    13     0.00000
     0     1    14    -0.00000
     0     2     0     0.01824
     0     2     1     0.00000
     0     2     2     0.00672
     0     2     3     0.00000
     0     2     4     0.00174
     0     2     5     0.00000
     0     2     6    -0.00012
     0     2     7     0.00000
     0     2     8    -0.00000
     0     2     9    -0.00000
     0     2    10    -0.00000
     0     2    11     0.00000
     0     2    12     0.00000
     0     2    13     0.00000
     0     2    14    -0.00000
     0     3     0     0.02253
     0     3     1     0.00000
     0     3     2    -0.00013
     0     3     3    -0.00000
     0     3     4     0.00033
     0     3     5     0.00000
     0     3     6     0.00008
     0     3     7     0.00000
     0     3     8    -0.00001
     0     3     9    -0.00000
     0     3    10     0.00000
     0     3    11    -0.00000
     0     3    12     0.00000
     0     3    13     0.00000
     0     3    14     0.00000
     0     4     0     0.00603
     0     4     1     0.00000
     0     4     2     0.00095
     0     4     3     0.00000
     0     4     4    -0.00015
     0     4     5    -0.00000
     0     4     6     0.00002
     0     4     7    -0.00000
     0     4     8     0.00000
     0     4     9    -0.00000
     0     4    10    -0.00000
     0     4    11    -0.00000
     0     4    12     0.00000
     0     4    13    -0.00000
     0     4    14    -0.00000
     0     5     0     0.00078
     0     5     1     0.00000
     0     5     2     0.00026
     0     5     3     0.00000
     0     5     4     0.00003
     0     5     5     0.00000
     0     5     6    -0.00002
     0     5     7    -0.00000
     0     5     8     0.00000
